Sun Dec 14 11:55:10 +0000 2008 => begin transaction
Sun Dec 14 11:55:24 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/accordion_bluegrey_gradient/1.0/bluegrey_gradient.css,/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/bluegrey_gradient/bluegrey_gradient.css
Sun Dec 14 11:55:24 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/bluegrey_gradient
Sun Dec 14 11:55:24 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/accordion_bluegrey_gradient/1.0/bluegrey_gradient.js,/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/bluegrey_gradient/bluegrey_gradient.js
Sun Dec 14 11:55:24 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/bluegrey_gradient
Sun Dec 14 11:55:24 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/accordion_bluegrey_gradient/1.0/build.yml,/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/bluegrey_gradient/build.yml
Sun Dec 14 11:55:24 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/bluegrey_gradient/images
Sun Dec 14 11:55:24 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/bluegrey_gradient/images/.
Sun Dec 14 11:55:24 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/bluegrey_gradient/images/..
Sun Dec 14 11:55:24 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/bluegrey_gradient/images
Sun Dec 14 11:55:24 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/accordion_bluegrey_gradient/1.0/images/bar.gif,/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/bluegrey_gradient/images/bar.gif
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient/.
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient/..
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient
Sun Dec 14 11:55:25 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/accordion_fixed_gradient/1.0/build.yml,/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient/build.yml
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient
Sun Dec 14 11:55:25 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/accordion_fixed_gradient/1.0/fixed_gradient.css,/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient/fixed_gradient.css
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient
Sun Dec 14 11:55:25 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/accordion_fixed_gradient/1.0/fixed_gradient.js,/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient/fixed_gradient.js
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient/images
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient/images/.
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient/images/..
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient/images
Sun Dec 14 11:55:25 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/accordion_fixed_gradient/1.0/images/bar.gif,/Users/adrien/Git/personal/hindsightapp/public/components/controls/accordion/themes/fixed_gradient/images/bar.gif
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/.
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/..
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue
Sun Dec 14 11:55:25 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_blue/1.0/aqua_blue.css,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/aqua_blue.css
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue
Sun Dec 14 11:55:25 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_blue/1.0/aqua_blue.js,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/aqua_blue.js
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue
Sun Dec 14 11:55:25 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_blue/1.0/build.yml,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/build.yml
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/images
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/images/.
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/images/..
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/images
Sun Dec 14 11:55:25 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_blue/1.0/images/left.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/images/left.png
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/images
Sun Dec 14 11:55:25 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_blue/1.0/images/middle.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/images/middle.png
Sun Dec 14 11:55:25 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/images
Sun Dec 14 11:55:25 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_blue/1.0/images/right.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_blue/images/right.png
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/.
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/..
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_grey/1.0/aqua_grey.css,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/aqua_grey.css
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_grey/1.0/aqua_grey.js,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/aqua_grey.js
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_grey/1.0/build.yml,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/build.yml
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/images
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/images/.
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/images/..
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/images
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_grey/1.0/images/left.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/images/left.png
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/images
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_grey/1.0/images/middle.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/images/middle.png
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/images
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_aqua_grey/1.0/images/right.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/aqua_grey/images/right.png
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/.
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/..
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_iphone_green/1.0/build.yml,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/build.yml
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images/.
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images/..
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_iphone_green/1.0/images/left.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images/left.png
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_iphone_green/1.0/images/left_disabled.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images/left_disabled.png
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_iphone_green/1.0/images/middle.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images/middle.png
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_iphone_green/1.0/images/middle_disabled.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images/middle_disabled.png
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_iphone_green/1.0/images/right.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images/right.png
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_iphone_green/1.0/images/right_disabled.png,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/images/right_disabled.png
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_iphone_green/1.0/iphone_green.css,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/iphone_green.css
Sun Dec 14 11:55:26 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green
Sun Dec 14 11:55:26 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_iphone_green/1.0/iphone_green.js,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_green/iphone_green.js
Sun Dec 14 11:55:27 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_grey
Sun Dec 14 11:55:27 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_grey/.
Sun Dec 14 11:55:27 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_grey/..
Sun Dec 14 11:55:27 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_grey
Sun Dec 14 11:55:27 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/theme/button_iphone_grey/1.0/build.yml,/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_grey/build.yml
Sun Dec 14 11:55:27 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_grey/images
Sun Dec 14 11:55:27 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_grey/images/.
Sun Dec 14 11:55:27 +0000 2008 => recording mkdir, args=/Users/adrien/Git/personal/hindsightapp/public/components/controls/button/themes/iphone_grey/images/..
